Brain network from Boas2014 image stack via Amira HxSpatialGraph
610 610 660 box dimensions in microns
32 32 32 number of tissue points in x,y,z directions
10	outer bound distance
100	max. segment length
6		maximum number of segments per node
4870	total number of segments
SegName Type StartNode EndNode Diam   Flow[nl/min]    Hd
1921 437.920044 164.220001 572.000000
1922 451.010010 198.730011 586.000000
1923 228.479996 232.050003 566.000000
1924 214.199982 233.240005 588.000000
1925 160.650009 163.029999 634.000000
1926 500.989990 427.209961 608.000000
1927 491.469971 491.469971 606.000000
1928 495.039978 516.459961 570.000000
1929 352.239990 515.270020 566.000000
1930 357.000000 506.940002 570.000000
1931 332.010010 527.169983 568.000000
1932 355.809998 510.510010 574.000000
1933 495.039978 522.409973 570.000000
1934 470.049988 533.119995 570.000000
1935 254.660019 65.449997 618.000000
1936 248.710007 229.669998 572.000000
1937 395.080017 295.119995 594.000000
1938 516.459961 336.769958 582.000000
1939 570.010010 345.099976 582.000000
1940 547.399963 341.530029 596.000000
1941 495.039978 377.229980 580.000000
1942 446.250000 370.090027 580.000000
1943 361.760010 443.869995 600.000000
1944 303.450012 525.979980 594.000000
1945 257.039978 406.979980 640.000000
1946 558.109985 502.179993 582.000000
1947 554.539978 504.559998 576.000000
1948 480.760010 499.799988 590.000000
1949 246.330002 533.119995 570.000000
1950 249.899979 509.319946 598.000000
1951 309.399963 531.929993 596.000000
1952 491.469971 562.869995 660.000000
1953 242.759995 589.049988 578.000000
1954 554.539978 69.019997 578.000000
1955 559.299988 47.600006 574.000000
1956 560.489990 123.759995 586.000000
1957 548.589966 90.440002 590.000000
1958 527.169983 152.320007 586.000000
1959 385.559998 98.770004 636.000000
1960 333.200012 223.719986 598.000000
1961 316.539978 264.179993 610.000000
1962 429.590027 302.260010 582.000000
1963 292.739990 345.099976 582.000000
1964 587.859985 346.289978 582.000000
1965 555.729980 398.649963 600.000000
1966 525.979980 483.139954 572.000000
1967 476.000000 530.739990 570.000000
1968 392.700012 33.320000 580.000000
1969 572.389954 45.220001 576.000000
1970 577.149963 45.220001 584.000000
1971 304.640015 215.389999 584.000000
1972 304.640015 241.569992 582.000000
1973 245.139999 236.809982 578.000000
1974 316.539978 346.289978 630.000000
1975 392.700012 322.489990 616.000000
1976 285.599976 337.960022 574.000000
1977 296.309998 355.809998 592.000000
1978 292.739990 359.380005 586.000000
1979 564.059998 384.369995 574.000000
1980 516.459961 391.510010 574.000000
1981 516.459961 471.239990 618.000000
1982 360.570007 504.559998 574.000000
1983 566.440002 46.410004 576.000000
1984 409.359985 138.040009 598.000000
1985 335.580017 285.599976 584.000000
1986 514.079956 403.410034 600.000000
1987 307.020020 484.329956 582.000000
1988 339.149963 499.799988 634.000000
1989 523.599976 525.979980 588.000000
1990 290.359985 533.119995 580.000000
1991 373.660034 3.570004 590.000000
1992 574.770020 45.220001 580.000000
1993 477.190002 261.799988 598.000000
1994 259.419983 271.320007 584.000000
1995 605.709961 322.489990 614.000000
1996 577.149963 380.799988 596.000000
1997 556.919983 391.510010 606.000000
1998 260.609985 527.169983 638.000000
1999 326.059998 568.819946 580.000000
2000 578.339966 42.840004 588.000000
2001 608.089966 199.919998 636.000000
2002 261.799988 286.789978 578.000000
2003 262.989990 293.929993 590.000000
2004 525.979980 297.500000 590.000000
2005 471.239990 320.109985 582.000000
2006 455.770020 311.780029 590.000000
2007 314.160034 298.690002 590.000000
2008 274.890015 332.010010 580.000000
2009 151.130005 349.859985 646.000000
2010 190.400009 337.960022 618.000000
2011 512.889954 378.419983 646.000000
2012 553.349976 445.059998 650.000000
2013 277.270020 596.190002 602.000000
2014 222.530014 549.779968 594.000000
2015 186.830002 598.569946 662.000000
2016 395.080017 15.470005 608.000000
2017 261.799988 130.900009 652.000000
2018 239.189987 235.620010 602.000000
2019 506.940002 264.179993 608.000000
2020 548.589966 267.750000 650.000000
2021 268.940002 332.010010 586.000000
2022 541.450012 340.340027 596.000000
2023 449.820007 364.140015 588.000000
2024 481.950012 399.840027 586.000000
2025 421.260010 404.599976 586.000000
2026 290.359985 568.819946 590.000000
2027 287.979980 568.819946 588.000000
2028 336.769958 598.569946 612.000000
2029 397.460022 602.139954 620.000000
2030 305.830017 67.830002 590.000000
2031 498.609985 114.240005 598.000000
2032 442.679993 133.279999 606.000000
2033 448.630005 153.509995 598.000000
2034 391.510010 177.309998 668.000000
2035 411.739990 163.029999 622.000000
2036 434.349976 324.869995 594.000000
2037 577.149963 343.910034 586.000000
2038 255.849991 353.429993 602.000000
2039 312.969971 474.809998 616.000000
2040 277.270020 527.169983 600.000000
2041 336.769958 565.249939 616.000000
2042 396.269958 70.209999 620.000000
2043 414.119995 85.680000 598.000000
2044 404.599976 85.680000 598.000000
2045 330.820007 139.230011 596.000000
2046 270.130005 218.960007 604.000000
2047 307.020020 214.199982 588.000000
2048 238.000015 227.289993 596.000000
2049 305.830017 236.809982 610.000000
2050 587.859985 228.479996 634.000000
2051 262.989990 320.109985 584.000000
2052 515.270020 336.769958 594.000000
2053 584.289978 445.059998 598.000000
2054 307.020020 530.739990 594.000000
2055 180.880005 123.759995 668.000000
2056 184.449997 141.610001 606.000000
2057 528.359985 151.130005 590.000000
2058 506.940002 143.990005 660.000000
2059 468.859985 170.169998 612.000000
2060 136.849991 186.830002 588.000000
2061 508.130005 234.430008 618.000000
2062 586.669983 243.949997 620.000000
2063 339.149963 290.359985 604.000000
2064 496.229980 303.450012 598.000000
2065 473.619995 409.359985 596.000000
2067 572.389954 46.410004 608.000000
2068 437.920044 65.449997 588.000000
2069 453.389954 21.420002 612.000000
2070 205.869995 193.969986 632.000000
2071 436.729980 277.270020 604.000000
2072 470.049988 323.679993 614.000000
2073 268.940002 335.580017 598.000000
2074 437.920044 347.479980 588.000000
2075 436.729980 342.719971 592.000000
2076 399.840027 415.309998 626.000000
2077 354.619995 405.789978 650.000000
2078 499.799988 509.319946 632.000000
2079 292.739990 565.249939 624.000000
2080 490.279968 574.770020 618.000000
2081 372.469971 1.190002 604.000000
2082 435.539978 67.830002 598.000000
2083 303.450012 53.550003 594.000000
2084 546.209961 88.060005 600.000000
2085 542.639954 89.249992 610.000000
2086 535.499939 165.409988 624.000000
2087 486.709961 192.779999 604.000000
2088 249.899979 188.020004 614.000000
2089 479.569946 214.199982 610.000000
2090 315.349976 208.250015 594.000000
2091 437.920044 348.669983 600.000000
2092 458.149963 372.469971 614.000000
2093 471.239990 417.690002 652.000000
2094 479.569946 499.799988 594.000000
2095 310.590027 541.450012 610.000000
2096 304.640015 66.640007 602.000000
2097 495.039978 199.919998 610.000000
2098 267.750000 234.430008 610.000000
2099 373.660034 247.520004 618.000000
2100 260.609985 296.309998 606.000000
2101 540.260010 312.969971 638.000000
2102 455.770020 315.349976 610.000000
2103 441.489990 510.510010 632.000000
2104 157.080002 496.229980 656.000000
2105 358.190002 21.420002 598.000000
2106 316.539978 55.930000 624.000000
2107 310.590027 202.300003 610.000000
2108 393.890015 307.020020 624.000000
2109 433.160034 303.450012 628.000000
2110 511.700012 329.630005 626.000000
2111 452.200012 468.859985 610.000000
2112 377.229980 492.659973 652.000000
2113 355.809998 92.820007 670.000000
2114 608.089966 98.770004 630.000000
2115 573.579956 384.369995 614.000000
2116 359.380005 44.029999 606.000000
2117 396.269958 78.540001 612.000000
2118 406.979980 117.809998 670.000000
2119 445.059998 139.230011 616.000000
2120 451.010010 158.270004 606.000000
2121 540.260010 179.690002 612.000000
2122 529.549988 193.969986 610.000000
2123 311.780029 240.379990 612.000000
2124 495.039978 270.130005 634.000000
2125 528.359985 272.510010 654.000000
2126 497.419983 298.690002 618.000000
2127 272.510010 334.390015 632.000000
2128 262.989990 495.039978 630.000000
2129 314.160034 205.869995 614.000000
2130 522.409973 393.890015 616.000000
2131 359.380005 446.250000 606.000000
2132 266.559998 518.839966 608.000000
2133 268.940002 514.079956 602.000000
2134 307.020020 61.880005 626.000000
2135 233.240005 299.880005 632.000000
2136 491.469971 493.849976 608.000000
2137 493.849976 498.609985 612.000000
2138 274.890015 504.559998 616.000000
2139 236.809982 559.299988 606.000000
2140 390.320007 10.710003 608.000000
2141 471.239990 173.739990 622.000000
2142 268.940002 224.910019 608.000000
2143 427.209961 268.940002 624.000000
2144 366.519958 427.209961 626.000000
2145 449.820007 124.949997 642.000000
2146 385.559998 298.690002 648.000000
2147 355.809998 452.200012 612.000000
2148 442.679993 459.340027 610.000000
2149 347.479980 59.500000 620.000000
2150 448.630005 146.369995 624.000000
2151 320.109985 139.230011 622.000000
2152 293.929993 179.690002 612.000000
2153 386.750000 255.849991 612.000000
2154 233.240005 302.260010 626.000000
2155 359.380005 451.010010 616.000000
2156 245.139999 456.959961 624.000000
2157 392.700012 579.529968 630.000000
2158 461.719971 590.239990 644.000000
2159 543.829956 80.919998 658.000000
2160 101.150009 159.460007 618.000000
2161 282.030029 165.409988 618.000000
2162 542.639954 211.820007 652.000000
2163 483.139954 210.629990 622.000000
2164 291.549988 220.149994 614.000000
2165 412.929993 265.369995 634.000000
2166 316.539978 258.229980 618.000000
2167 503.369995 270.130005 620.000000
2168 117.809998 266.559998 622.000000
2169 241.569992 214.199982 636.000000
2170 378.419983 357.000000 626.000000
2171 533.119995 427.209961 634.000000
2172 454.580017 466.479980 638.000000
2173 346.289978 504.559998 662.000000
2174 165.409988 70.209999 612.000000
2175 227.289993 101.150009 644.000000
2176 291.549988 133.279999 618.000000
2177 239.189987 141.610001 612.000000
2178 246.330002 180.880005 620.000000
2179 496.229980 505.749939 628.000000
2180 258.229980 522.409973 630.000000
2181 89.249992 527.169983 616.000000
2182 318.919983 602.139954 624.000000
2183 527.169983 128.520004 668.000000
2184 238.000015 89.249992 630.000000
2185 259.419983 195.160004 632.000000
2186 492.659973 193.969986 656.000000
2187 322.489990 209.440002 648.000000
2188 286.789978 217.770004 618.000000
2189 160.650009 267.750000 668.000000
2190 467.670044 326.059998 648.000000
2191 481.950012 378.419983 634.000000
2192 453.389954 370.090027 636.000000
2193 142.800003 305.830017 642.000000
2194 522.409973 392.700012 628.000000
2195 305.830017 472.429993 624.000000
2196 354.619995 562.869995 648.000000
2197 257.039978 60.690002 630.000000
2198 292.739990 129.710007 624.000000
2199 142.800003 176.119995 622.000000
2200 94.009995 171.360001 642.000000
2201 280.840027 215.389999 630.000000
2202 505.749939 232.050003 622.000000
2203 499.799988 276.080017 650.000000
2204 503.369995 312.969971 634.000000
2205 392.700012 332.010010 626.000000
2206 213.009995 379.609985 638.000000
2207 405.789978 334.390015 628.000000
2208 260.609985 402.219971 626.000000
2209 290.359985 518.839966 648.000000
2210 487.899963 572.389954 618.000000
2211 461.719971 549.779968 640.000000
2212 589.049988 236.809982 626.000000
2213 500.989990 274.890015 638.000000
2214 92.820007 329.630005 620.000000
2215 69.019997 337.960022 668.000000
2216 568.819946 339.149963 628.000000
2217 546.209961 405.789978 650.000000
2218 395.080017 596.190002 624.000000
2219 440.299988 65.449997 644.000000
2220 448.630005 143.990005 628.000000
2221 122.570007 145.179993 670.000000
2222 484.329956 215.389999 628.000000
2223 492.659973 224.910019 628.000000
2224 505.749939 230.860001 626.000000
2225 145.179993 202.300003 668.000000
2226 179.690002 27.370003 668.000000
2227 318.919983 97.580002 638.000000
2228 468.859985 176.119995 634.000000
2229 395.080017 305.830017 630.000000
2230 509.319946 323.679993 634.000000
2231 260.609985 371.280029 650.000000
2232 145.179993 462.910034 636.000000
2233 241.569992 453.389954 630.000000
2234 154.699997 71.400002 664.000000
2235 412.929993 267.750000 638.000000
2236 396.269958 417.690002 634.000000
2237 368.899963 420.070007 638.000000
2238 305.830017 468.859985 632.000000
2239 298.690002 542.639954 644.000000
2240 292.739990 74.970001 640.000000
2241 448.630005 139.230011 636.000000
2242 542.639954 159.460007 634.000000
2243 489.089966 221.340012 638.000000
2244 508.130005 226.099991 638.000000
2245 374.849976 357.000000 662.000000
2246 522.409973 389.130005 642.000000
2247 530.739990 401.030029 668.000000
2248 462.910034 510.510010 636.000000
2249 316.539978 348.669983 634.000000
2250 317.729980 518.839966 652.000000
2251 221.340012 458.149963 666.000000
2252 255.849991 208.250015 670.000000
2253 272.510010 170.169998 658.000000
2254 239.189987 330.820007 650.000000
2255 267.750000 326.059998 654.000000
2256 403.410034 330.820007 644.000000
2257 411.739990 324.869995 654.000000
2258 221.340012 440.299988 650.000000
2259 309.399963 465.289978 636.000000
2260 396.269958 577.149963 642.000000
2261 558.109985 154.699997 650.000000
2262 113.050003 115.429993 638.000000
2263 468.859985 188.020004 636.000000
2264 499.799988 274.890015 644.000000
2265 508.130005 320.109985 636.000000
2266 500.989990 277.270020 660.000000
2267 303.450012 348.669983 662.000000
2268 468.859985 376.039978 660.000000
2269 399.840027 441.489990 660.000000
2270 309.399963 468.859985 648.000000
2271 462.910034 537.880005 662.000000
2272 222.530014 117.809998 636.000000
2273 182.070007 164.220001 670.000000
2274 468.859985 191.589996 640.000000
2275 474.809998 196.349991 640.000000
2276 439.109985 380.799988 638.000000
2277 455.770020 334.390015 642.000000
2278 105.910004 396.269958 646.000000
2279 341.530029 497.419983 646.000000
2280 465.289978 537.880005 644.000000
2281 293.929993 77.350006 644.000000
2282 147.559998 89.249992 660.000000
2283 448.630005 134.470001 646.000000
2284 608.089966 324.869995 670.000000
2285 222.530014 430.779968 666.000000
2286 427.209961 379.609985 638.000000
2287 447.440002 333.200012 652.000000
2288 154.699997 490.279968 652.000000
2289 295.119995 539.069946 646.000000
2290 465.289978 122.570007 648.000000
2291 523.599976 386.750000 646.000000
2292 403.410034 574.770020 642.000000
2293 378.419983 543.829956 658.000000
2294 352.239990 21.420002 644.000000
2295 355.809998 0.000000 664.000000
2296 359.380005 21.420002 660.000000
2297 426.020020 322.489990 656.000000
2298 533.119995 392.700012 656.000000
2299 314.160034 472.429993 656.000000
2300 342.719971 497.419983 650.000000
2301 312.969971 527.169983 654.000000
2302 405.789978 327.250000 660.000000
2303 354.619995 554.539978 650.000000
2304 502.179993 172.550003 668.000000
2305 598.569946 134.470001 664.000000
2306 498.609985 276.080017 654.000000
2307 205.869995 334.390015 668.000000
2308 251.090012 337.960022 662.000000
2309 277.270020 157.080002 664.000000
2310 603.329956 210.629990 668.000000
2311 271.320007 322.489990 656.000000
2312 280.840027 282.030029 660.000000
2313 222.530014 443.869995 666.000000
2314 148.750000 84.490005 662.000000
2316 70.538383 530.739990 37.378750
2319 89.336571 584.078491 52.000000
2322 40.462616 566.440002 25.464391
2323 43.712440 537.610291 66.000092
2326 306.817566 548.589966 23.074140
2327 304.637756 593.807251 23.961500
2328 341.530029 581.977661 22.266276
2333 361.762909 555.991943 23.980762
2338 230.866791 324.876343 25.812078
2339 267.750000 297.375000 30.844585
2342 229.673645 386.420654 54.001839
2349 129.421509 396.270966 25.634630
2356 155.889862 343.910004 31.271290
2357 127.330002 312.900879 32.085678
2362 387.939880 527.170898 23.999458
2369 120.513626 542.639954 31.451191
2370 94.006729 504.559998 37.573151
2377 130.899765 445.059998 34.340143
2382 291.549988 439.972534 24.623257
2385 328.159973 503.040649 64.103886
2386 337.182587 522.510559 110.030312
2393 468.627197 541.450012 29.922634
2396 504.434143 565.619141 44.093124
2399 242.759995 253.802109 39.578360
2404 332.465637 422.447449 35.709644
2413 90.439346 472.663055 43.837383
2418 430.904846 514.079956 29.238243
2419 452.200012 479.570099 31.689548
2430 154.699997 277.609375 38.034184
2431 109.480011 260.281372 40.252703
2438 221.339996 440.300110 34.393358
2441 89.248169 359.380005 40.207769
2442 89.234055 342.589294 84.000000
2443 94.888329 332.403687 134.000000
2446 89.042549 440.299988 47.028194
2449 429.589966 406.962524 35.999779
2460 317.591858 531.929993 52.462868
2461 283.217468 524.607605 75.902412
2466 492.659973 385.572021 43.121376
2471 392.593140 372.801025 71.923920
2480 555.986572 462.909973 40.211475
2495 204.679993 498.928986 29.856560
2496 234.103928 533.119995 27.125004
2497 247.770477 575.959961 27.869017
2504 503.052032 461.719971 38.504074
2505 485.316376 426.368866 64.210548
2506 467.586578 412.428223 110.000000
2509 571.200012 543.731262 39.523785
2536 41.650002 453.394470 42.020958
2541 600.749512 489.089966 45.448021
2544 152.013733 197.531799 51.510799
2553 371.610565 248.710007 43.537971
2554 402.075684 214.191803 63.859081
2557 328.154572 332.010010 35.639803
2568 179.362946 190.400009 49.999790
2569 194.005920 145.163635 51.536591
2574 11.851350 239.359665 52.593678
2585 418.502808 273.700012 46.553532
2586 416.815308 227.287476 56.974323
2593 486.709961 313.849304 46.753407
2604 306.002747 263.513733 51.959820
2613 539.070068 362.608215 47.624947
2618 522.409973 387.987457 44.010689
2623 566.314331 559.458435 92.290314
2626 247.849365 157.080002 56.341755
2627 216.580002 126.466148 57.321976
2642 578.291443 328.440002 50.090073
2643 569.166809 283.220001 55.946053
2646 441.517639 430.779968 66.222595
2651 317.419678 167.714905 70.932686
2654 315.352020 250.028687 50.692249
2659 328.495972 213.009033 71.745323
2662 235.619873 257.049469 80.073830
2665 116.375076 155.889999 58.880325
2674 66.639877 293.634857 87.503387
2679 525.036194 382.116028 95.999054
2682 290.355225 426.347168 92.000214
2695 403.002075 592.619995 59.881302
2700 181.937668 85.682068 63.949738
2701 142.819916 59.493122 71.527973
2708 5.830423 191.589996 71.054825
2711 465.579712 205.870575 63.787575
2712 422.450012 196.034851 60.760323
2715 512.889954 218.960007 62.000168
2726 126.515427 341.532593 80.657669
2727 146.400070 377.200928 107.558228
2730 406.852234 475.997925 44.520065
2737 352.289856 462.909973 86.106094
2738 366.521149 420.070007 96.541023
2743 514.079834 456.960083 68.059177
2744 533.119995 458.150360 98.044312
2747 536.696655 543.829956 75.963913
2766 499.925842 529.554138 106.000000
2773 480.763214 560.867065 100.210289
2774 496.236694 531.593445 124.442230
2781 153.509995 122.436348 64.246178
2784 368.774231 322.743774 67.922287
2809 84.731438 189.239212 82.005142
2812 570.140686 199.920135 70.362251
2823 453.719330 477.218628 110.000000
2826 49.890594 71.400002 76.165482
2827 35.354065 29.750004 87.671364
2836 486.514862 305.830017 107.965820
2837 499.768433 342.665527 129.535980
2846 386.750000 295.096222 75.446045
2863 48.891083 220.123810 78.233360
2870 159.585464 246.539063 100.000031
2873 102.516403 219.802643 99.374283
2876 274.890015 304.640015 62.094040
2877 309.435425 324.869873 64.194027
2890 509.322144 430.761536 74.540146
2891 499.799683 425.020874 122.000000
2896 311.780029 553.877441 66.204350
2907 378.744629 589.049988 72.240742
2910 93.991966 32.177834 79.857590
2925 415.309998 288.324188 90.250275
2938 587.535400 401.030029 100.437317
2943 510.130066 493.794342 92.172371
2948 227.216660 568.797302 60.065384
2951 245.268463 497.419983 62.224937
2956 207.059998 135.527222 88.713882
2957 223.593353 115.102448 128.030418
2958 208.242828 107.099991 175.785080
2961 523.364868 128.520004 83.474739
2976 285.599609 360.903107 105.756897
2979 239.191574 429.589966 109.117058
2980 234.053696 471.412720 117.723793
2983 244.811523 356.999756 100.275528
2992 83.300003 147.874237 93.887947
2997 273.453247 84.490005 75.136948
3006 567.270935 147.559998 88.473579
3009 216.628601 167.807983 68.381374
3010 213.145020 160.660889 113.362709
3013 307.298462 232.049942 110.303055
3016 247.520004 236.809097 114.277443
3021 539.923706 311.713867 109.365860
3024 524.482544 274.889343 84.079559
3037 119.007042 411.605347 87.367111
3038 121.159561 451.010010 99.628448
3041 178.785156 447.415894 102.934738
3044 334.216705 443.870361 118.205902
3045 320.238983 474.615021 115.996185
3046 299.880005 493.161407 80.021423
3055 377.229980 141.459854 106.000008
3068 174.910431 291.612366 122.000000
3069 199.920013 313.291809 157.467636
3070 224.885330 342.720001 181.614853
3073 118.195709 293.929626 75.686089
3076 173.739868 363.116394 88.583817
3077 195.027557 383.165649 126.026947
3080 9.773844 359.380005 88.732796
3081 41.650002 378.419983 113.527649
3088 457.113861 348.726929 92.471512
3091 478.030884 380.776978 120.000000
3096 89.200638 604.829224 118.000000
3099 53.550003 597.046265 113.991898
3100 22.248600 595.000000 133.986153
3103 95.182144 0.000000 110.210518
3104 127.330002 10.997043 132.108215
3109 213.009995 19.220606 79.922646
3110 172.550003 22.577526 80.110947
3115 296.309998 30.832764 84.030647
3116 340.340027 14.296080 91.788841
3117 385.559998 0.001325 101.999382
3122 110.669998 199.758102 95.398163
3129 364.036743 362.089050 114.000092
3130 365.204193 370.072906 164.000000
3135 52.407593 390.320007 76.133011
3138 555.729980 465.234528 109.651077
3143 325.203735 592.620117 124.000000
3144 315.990234 593.790039 174.000000
3153 589.049988 274.485138 104.079277
3160 376.571259 484.658997 128.000076
3161 379.827454 463.025513 174.000000
3164 371.405029 525.108337 128.000000
3169 539.067749 218.960007 90.003075
3180 135.642517 166.647980 113.971664
3181 110.856750 170.101059 156.000000
3182 83.734558 173.621155 192.042389
3185 359.253510 234.092453 92.095711
3190 107.078911 252.298065 127.546692
3197 192.781021 571.200012 111.936745
3198 209.440125 529.688782 126.022400
3221 155.675659 574.763306 117.443184
3224 153.539566 608.089966 138.000000
3231 64.512054 382.393188 106.088173
3234 135.668320 516.441589 113.907166
3237 448.630005 54.669056 100.199814
3246 29.671686 134.470001 67.756847
3247 1.343049 97.577316 79.415970
3248 7.092233 54.739952 91.666809
3251 27.659805 182.117096 126.000015
3252 23.791084 191.581909 174.000000
3253 12.200833 173.766937 218.551880
3254 11.572176 169.434189 268.000000
3267 479.690308 476.220490 135.989319
3270 149.894791 440.306335 118.090874
3271 163.032440 406.979980 147.414429
3284 411.160614 65.564087 140.000000
3287 600.080566 149.072266 98.013916
3304 295.021851 552.159973 113.996521
3305 302.260010 514.079956 139.527084
3316 589.049988 80.073174 98.000046
3319 95.263260 60.690002 106.479874
3320 115.429993 27.858494 135.973259
3325 335.580139 99.124313 113.091324
3330 440.629211 226.099991 87.223770
3331 451.001801 259.136902 104.069397
3334 552.304504 499.752136 82.575745
3335 578.190369 531.929993 109.512558
3338 512.938660 570.017212 119.682701
3339 505.606079 608.060425 134.006767
3346 462.906586 59.500000 105.999863
3363 192.733459 105.901016 138.004303
3364 191.268295 108.291733 186.209808
3377 589.068054 214.199341 111.428154
3382 405.828857 379.795654 145.919601
3397 329.831665 268.932953 127.467384
3400 399.961670 500.989990 139.982285
3401 411.889008 471.239594 106.298355
3404 384.601379 567.629395 116.064117
3407 229.757767 554.611938 144.000000
3408 228.432770 552.112915 194.000000
3409 231.721619 554.209900 244.000000
3410 235.601929 547.408020 293.996338
3415 94.320488 152.322052 124.013412
3416 90.564980 133.423492 170.000000
3417 99.211472 132.201492 220.000000
3418 121.380005 133.352142 265.987762
3421 502.502075 228.479996 123.537941
3424 549.732361 227.289993 134.102188
3429 606.664734 311.782837 137.910225
3430 571.200012 320.259247 164.019318
3433 551.933655 362.950012 123.336456
3438 330.522186 342.024597 154.000000
3453 94.871338 197.916016 154.000000
3458 262.971466 310.590027 92.032791
3461 431.969971 439.109863 139.834656
3464 472.429932 420.091034 148.000092
3465 471.248871 414.981049 198.000000
3472 261.673584 91.238266 110.010696
3473 286.840271 52.494354 120.020599
3476 347.451904 106.966286 150.000290
3483 264.177704 270.437073 154.000000
3484 260.590210 284.527954 202.000000
3485 254.469589 291.734436 250.030319
3486 273.718048 296.207855 291.738220
3489 237.979126 310.637573 131.676956
3494 207.943497 361.455078 140.011765
3497 177.309875 332.118591 158.000000
3498 180.690201 333.324860 208.000000
3499 182.088165 328.440674 258.000000
3500 181.892487 329.560303 308.000000
3509 495.037842 88.058762 100.408615
3516 264.182526 68.209106 146.030792
3519 333.214325 173.607880 139.692108
3536 312.970001 559.450684 149.797211
3549 183.493347 149.970154 156.000000
3550 191.583252 158.437469 206.000000
3555 588.315002 203.489990 112.472221
3558 452.199890 147.559998 120.287552
3563 422.399048 230.860001 142.198822
3570 607.559937 513.753296 148.012024
3571 601.881470 492.232117 192.000000
3586 407.841614 103.874405 135.685081
3587 392.901611 108.294708 177.766739
3602 179.562836 454.826172 164.000000
3603 174.980148 456.638947 214.000000
3604 185.670883 471.204346 255.879120
3607 91.688416 556.866333 136.000427
3612 193.970001 16.449326 124.055824
3619 296.309998 80.540031 137.905693
3628 167.609863 515.317505 111.896729
3631 193.976135 478.293335 134.893204
3636 350.197083 573.892395 166.000000
3639 368.845490 207.059631 162.000000
3640 377.217987 226.967484 207.878922
3641 378.241821 260.616791 243.322052
3648 372.594543 287.979980 122.209557
3651 368.953308 310.531616 167.970001
3656 110.437866 62.981514 148.000641
3657 107.104614 62.167149 198.000000
3658 116.697281 64.306885 248.000000
3659 109.490982 72.231964 295.786682
3672 294.064362 277.294250 124.032837
3677 219.121277 520.029968 130.837479
3680 182.111481 39.248421 167.974030
3687 491.627930 130.897415 134.126297
3688 515.270386 101.354401 163.522781
3699 423.945770 503.497864 144.184891
3700 414.866791 485.180634 190.000000
3703 380.793579 7.652613 136.597969
3704 397.754852 23.800003 170.618668
3715 61.879959 389.540161 172.000000
3718 205.920074 479.243469 170.000000
3719 233.240005 498.736572 174.357224
3720 256.928894 528.228394 194.000000
3729 477.212555 577.353638 162.000000
3730 479.564972 572.084045 212.000000
3731 471.553101 565.264099 262.000000
3732 465.636566 570.901001 312.000000
3735 340.231506 114.215675 161.443924
3738 471.128052 232.050003 124.180344
3745 423.836792 314.157440 155.234741
3748 430.808624 360.896179 168.000229
3749 449.567902 369.730591 214.000000
3750 461.721924 386.814758 260.003174
3753 258.277527 30.813652 139.269684
3760 280.840393 130.835632 178.000000
3775 60.733276 514.927429 178.000000
3778 273.379700 579.413879 178.000000
3787 67.827255 289.030212 161.999878
3788 45.089462 276.125549 200.110382
3789 55.600468 276.412415 245.689148
3792 536.368164 305.898041 176.000000
3797 531.978088 458.150116 140.370712
3816 334.390015 391.895813 136.212433
3817 299.890320 381.536438 161.687698
3824 35.713448 81.000420 124.517151
3825 70.217499 95.191040 116.619461
3826 104.720001 105.512268 143.176453
3841 572.863953 268.223999 174.000000
3844 470.240173 293.986633 155.451385
3847 361.762939 505.859863 175.139587
3848 394.958252 515.270020 193.842072
3857 586.669983 115.477890 172.045502
3862 52.133629 199.920013 138.047897
3863 48.520634 161.839996 160.971329
3870 330.763672 445.919739 163.688766
3871 344.782501 463.765503 207.919601
3872 346.287781 484.370911 254.003723
3875 301.085083 417.597198 186.000000
3876 304.980286 417.690002 236.000000
3879 145.086304 486.363159 160.000656
3880 160.798325 485.645996 207.235001
3883 5.092616 465.290039 178.000000
3884 12.211246 480.760010 212.542831
3885 4.756270 517.306946 187.919800
3888 302.275574 15.061857 161.939270
3893 345.099792 19.172153 176.082214
3896 395.080322 56.254585 157.602234
3899 327.645630 67.754097 149.279541
3902 123.776535 287.979980 116.645569
3903 101.404251 323.680054 136.415634
3908 479.288513 352.247559 164.000000
3909 480.757446 346.290405 214.000000
3924 249.048126 356.634521 186.000000
3935 274.947388 480.450592 160.223389
3938 312.090393 490.478394 180.000031
3941 63.417259 45.220001 127.216057
3942 53.557465 58.657795 162.290451
3945 454.580017 67.703964 158.522507
3950 73.779999 82.148682 143.388916
3955 289.122070 223.720001 135.738556
3966 143.129028 155.889999 144.330475
3967 153.431747 198.730011 139.631241
3968 151.194992 240.379990 165.788589
3971 110.978638 283.317932 187.954926
3972 114.240005 314.160004 220.572418
3975 237.659012 255.282684 184.000000
3988 164.266708 383.511719 192.000000
3993 523.606323 567.395447 169.491837
3994 511.700012 577.192688 216.000000
3995 511.371643 581.939697 266.000000
4010 579.477600 456.216919 143.913818
4011 566.440979 488.767456 133.184013
4012 540.134094 521.219971 157.845642
4013 508.130005 536.810364 184.005676
4018 579.498474 531.601685 169.792114
4019 566.568054 504.358704 210.030319
4020 556.462585 497.244659 257.236725
4023 564.033813 550.972534 194.000000
4026 587.839966 22.607071 150.005096
4029 554.133362 16.226690 184.000000
4030 552.692139 25.407854 234.000000
4031 546.134521 32.387577 283.446472
4032 552.272583 46.409954 330.000000
